#,Fix,print,output,for,fix,extra
0,9.2779727610813,548.936038999994,0,2886608.40873623,-1001849.45765932
0.01,9.27828686867208,548.936038999994,6.88444661080024e-05,2886608.40873623,-1001849.45537181
0.02,9.27860066627657,548.936038999994,6.62527516475562e-05,2886608.40873623,-1001849.45512241
0.03,9.27891384421446,548.936038999995,6.68521185720486e-05,2886608.40873623,-1001849.45464688
0.04,9.27922609341691,548.936038999993,7.23087626525558e-05,2886608.40873623,-1001849.4539899
0.05,9.27953710573167,548.936038999994,8.29037057019832e-05,2886608.40873623,-1001849.45319652
0.06,9.27984657422713,548.936038999994,9.73315852829204e-05,2886608.40873623,-1001849.45232233
0.07,9.28015419349525,548.936038999994,0.000113416254389564,2886608.40873623,-1001849.45141153
0.08,9.28045965995293,548.936038999995,0.000129181143082087,2886608.40873623,-1001849.45050098
0.09,9.28076267214167,548.936038999995,0.000143565632153476,2886608.40873623,-1001849.44962198
0.1,9.28106293102505,548.936038999994,0.000156446681059455,2886608.40873623,-1001849.44878761
0.11,9.28136014028372,548.936038999994,0.000168164042897489,2886608.40873623,-1001849.4480098
0.12,9.28165400660812,548.936038999994,0.000179031527015421,2886608.40873623,-1001849.44727956
0.13,9.28194423998762,548.936038999995,0.000189179982361559,2886608.40873623,-1001849.44658288
0.14,9.28223055399693,548.936038999995,0.000198709242516957,2886608.40873623,-1001849.44591117
0.15,9.28251266607869,548.936038999994,0.000207867722293912,2886608.40873623,-1001849.44524917
0.16,9.28279029782231,548.936038999994,0.000217022419561213,2886608.40873623,-1001849.44459801
0.17,9.28306317523879,548.936038999994,0.000226434652019677,2886608.40873623,-1001849.44395652
0.18,9.28333102903108,548.936038999995,0.000236058859974266,2886608.40873623,-1001849.44332171
0.19,9.28359359485978,548.936038999994,0.000245556520055804,2886608.40873623,-1001849.44271038
0.2,9.2838506136042,548.936038999994,0.000254514731813206,2886608.40873623,-1001849.44211956
0.21,9.28410183161781,548.936038999994,0.000262683028109217,2886608.40873623,-1001849.44156258
0.22,9.28434700097876,548.936038999993,0.000270048337332515,2886608.40873623,-1001849.44104453
0.23,9.28458587973451,548.936038999995,0.000276729898667054,2886608.40873623,-1001849.44056006
0.24,9.28481823214056,548.936038999995,0.000282829147653988,2886608.40873623,-1001849.44011571
0.25,9.28504382889314,548.936038999994,0.000288377835452445,2886608.40873623,-1001849.43969983
0.26,9.28526244735549,548.936038999994,0.000293403819161827,2886608.40873623,-1001849.4393122
0.27,9.28547387177758,548.936038999994,0.000298011429857375,2886608.40873623,-1001849.4389507
0.28,9.28567789350903,548.936038999994,0.000302368952994387,2886608.40873623,-1001849.43860733
0.29,9.28587431120505,548.936038999995,0.000306601937551497,2886608.40873623,-1001849.43828824
0.3,9.28606293102502,548.936038999994,0.000310694425964006,2886608.40873623,-1001849.43798626
0.31,9.28624356682402,548.936038999994,0.000314498469926461,2886608.40873623,-1001849.43770943
0.32,9.2864160403363,548.936038999994,0.000317851320538414,2886608.40873623,-1001849.43746001
0.33,9.28658018135133,548.936038999994,0.00032070061273667,2886608.40873623,-1001849.4372337
0.34,9.28673582788172,548.936038999995,0.000323134507902375,2886608.40873623,-1001849.43703738
0.35,9.28688282632316,548.936038999994,0.000325303851197318,2886608.40873623,-1001849.43686339
0.36,9.28702103160594,548.936038999994,0.000327317142837083,2886608.40873623,-1001849.4367141
0.37,9.28715030733813,548.936038999994,0.000329200098122779,2886608.40873623,-1001849.43658874
0.38,9.28727052594015,548.936038999994,0.000330937929169871,2886608.40873623,-1001849.43648192
0.39,9.28738156877081,548.936038999994,0.000332538031853374,2886608.40873623,-1001849.43639072
0.4,9.28748332624423,548.936038999994,0.000334040822010913,2886608.40873623,-1001849.43631216
0.41,9.28757569793806,548.936038999994,0.000335470051233745,2886608.40873623,-1001849.43624624
0.42,9.28765859269256,548.936038999994,0.00033678226208537,2886608.40873623,-1001849.43619537
0.43,9.28773192870069,548.936038999994,0.00033787893985938,2886608.40873623,-1001849.43615518
0.44,9.28779563358857,548.936038999994,0.00033868227830671,2886608.40873623,-1001849.4361247
0.45,9.28784964448723,548.936038999994,0.000339210037643958,2886608.40873623,-1001849.43610301
0.46,9.28789390809442,548.936038999994,0.000339581328012192,2886608.40873623,-1001849.43608729
0.47,9.28792838072731,548.936038999993,0.000339946112866501,2886608.40873623,-1001849.43608003
0.48,9.28795302836558,548.936038999994,0.000340397807269543,2886608.40873623,-1001849.43607675
0.49,9.28796782668494,548.936038999994,0.000340938952187133,2886608.40873623,-1001849.43607521
0.5,9.28797276108127,548.936038999994,0.00034151865636029,2886608.40873623,-1001849.43607239
0.51,9.28796782668494,548.936038999994,0.000342098822441379,2886608.40873623,-1001849.43606606
0.52,9.28795302836558,548.936038999994,0.00034269042053333,2886608.40873623,-1001849.43605965
0.53,9.28792838072731,548.936038999994,0.000343339340718198,2886608.40873623,-1001849.43604763
0.54,9.28789390809442,548.936038999994,0.00034409069332488,2886608.40873623,-1001849.43602948
0.55,9.28784964448723,548.936038999994,0.000344972885549864,2886608.40873623,-1001849.43600193
0.56,9.28779563358857,548.936038999994,0.000346012118512951,2886608.40873623,-1001849.43596355
0.57,9.28773192870069,548.936038999993,0.000347251341287404,2886608.40873623,-1001849.43591495
0.58,9.28765859269256,548.936038999994,0.000348744452514013,2886608.40873623,-1001849.43585352
0.59,9.28757569793806,548.936038999993,0.000350527634462771,2886608.40873623,-1001849.4357763
0.6,9.28748332624423,548.936038999995,0.00035259915445461,2886608.40873623,-1001849.43568093
